CVE-2005-1891,gif parser ateimg dll aol instant messenger aim earlier allow remote attacker cause denial service crash via malformed buddy icon cause integer underflow loop counter variable
CVE-2003-0252,one error xlog function mountd linux nfs utils package nfs utils allow remote attacker cause denial service possibly execute arbitrary code via certain rpc request mountd contain newlines
CVE-2001-1391,one vulnerability cpia driver linux kernel allow user modify kernel memory
CVE-2002-0083,one error channel code openssh allow local user remote malicious server gain privilege
CVE-2002-0653,one buffer overflow ssl compat directive function call rewrite command hook mod ssl apache module earlier allow local user execute arbitrary code apache server user via htaccess file long entry
CVE-2002-0844,one overflow cv preservepermissions rcs c cvsd allow local user execute arbitrary code
CVE-1999-1568,one error ncftpd ftp server allow remote attacker cause denial service crash via long port command
CVE-2004-0346,one buffer overflow xlate ascii write proftpd rc p allow local user gain privilege via byte retr command
CVE-2004-0005,multiple buffer overflow gaim allow remote attacker cause denial service possibly execute arbitrary code via octal encode yahoo decode cause null byte write beyond buffer octal encode yahoo decode cause pointer reference memory beyond terminate null byte quote printable string gaim quotedp decode mime decoder cause null byte write beyond buffer quote printable encode gaim quotedp decode cause pointer reference memory beyond terminate null byte
CVE-2003-0356,multiple one vulnerability ethereal earlier allow remote attacker cause denial service possibly execute arbitrary code via aim giop gryphon ospf pptp quake quake quake rsync smb smpp tsp dissectors properly use tvb get nstringz tvb get nstringz function
CVE-2001-1496,one buffer overflow basic authentication acme lab thttpd allow remote attacker cause denial service possibly execute arbitrary code
CVE-2004-0342,wftpd pro server release xeroxdocutech option enable allow local user cause denial service crash via mkd xmkd command cause absolute path character use overwrite cookie null character possibly due one error
CVE-2001-0609,format string vulnerability infodrom cfingerd earlier allow remote attacker gain additional privilege via malformed ident reply pass syslog function
CVE-2002-1745,one error codebrws asp sample script microsoft iis allow remote attacker view source code file extension contain one additional character html htm asp inc aspx file
CVE-2002-1816,one buffer overflow sock get function sockhelp c atphttpd b earlier allow remote attacker execute arbitrary code via long http get request
CVE-2002-1721,one error altermime allow remote attacker cause denial service crash via x header cause snprintf overwrite ffget file variable null byte
CVE-2003-0466,one error fb realpath function derive realpath function bsd may allow attacker execute arbitrary code demonstrate wu ftpd via command cause pathnames length maxpathlen trigger buffer overflow include stor retr appe dele mkd rmd stou rnto
CVE-2003-0625,one error certain version xfstt allow remote attacker read potentially sensitive memory via malformed client request connection handshake leak memory server response
CVE-2006-4574,one error mime multipart dissector wireshark formerly ethereal allow remote attacker cause denial service crash via certain vector trigger assertion error relate unexpected length value
CVE-2020-17087,windows kernel local elevation privilege vulnerability
CVE-2009-0231,embed opentype eot font engine embed dll microsoft windows sp xp sp sp server sp vista gold sp sp server gold sp allow remote attacker execute arbitrary code via craft name table data record trigger integer truncation heap base buffer overflow aka embed opentype font heap overflow vulnerability
CVE-2008-3282,integer overflow rtl allocatememory function sal rtl source alloc global c memory allocator openoffice org ooo bite platform allow remote attacker cause denial service application crash possibly execute arbitrary code via craft document relate numeric truncation error different vulnerability cve
CVE-2002-2094,joe testa hellbent allow remote attacker determine full path web root directory via get request relative path include root parent generate error message parent incorrect normal response parent correct
CVE-2001-1483,one time password everything k opie allow remote attacker determine existence user account print random passphrases user account exist static passphrases user account exist
CVE-2001-1528,amtote international homebet program return different error message invalid account number pin code provide allow remote attacker determine existence valid account number via brute force attack
CVE-2004-2150,nettica corporation intellipeer email server display different error message valid invalid account name allow remote attacker determine valid account name
CVE-2005-1650,web mail service woppoware postmaster build generate different error message depend whether user exist allow remote attacker determine valid usernames
CVE-2004-0294,yabb sp display different error message user exist make easier remote attacker identify valid user conduct brute force password guess attack
CVE-2004-0243,aix aix direct remote login disable display different message password correct allow remote attacker guess password via brute force method
CVE-2002-0514,pf openbsd return rst rule set ttl rst packet allow remote attacker determine port filter ttl different default ttl
CVE-2002-0515,ipfilter earlier set different ttl port filter filter allow remote attacker identify filter port compare ttls
CVE-2001-1387,iptables save iptables record reject icmp host prohibit rule reject tcp reset cause iptables generate different response specify administrator possibly lead information leak
CVE-2004-0778,cv x x allow remote attacker determine existence arbitrary file directory via x command alternate history file cause different error message return
CVE-2004-1428,argosoft ftp generate error message user name exist instead prompt password allow remote attacker determine valid usernames
CVE-2002-0208,pgp security pgpfire windows alters system tcp ip stack modify packets icmp error message way allow remote attacker determine system run pgpfire
CVE-2004-2252,firewall astaro security linux send response syn fin packets make easier remote attacker obtain information system construct specialize attack
CVE-2003-0078,ssl get record pkt c openssl perform mac computation incorrect block cipher pad use cause information leak time discrepancy may make easier launch cryptographic attack rely distinguish pad mac verification error possibly lead extraction original plaintext aka vaudenay time attack
CVE-2000-1117,extend control list ecl feature java virtual machine jvm lotus note client r allow malicious web site operator determine existence file client measure delay execution getsystemresource method
CVE-2003-0637,novell ichain support pack use shorter timeout non existent user valid user make easier remote attacker guess usernames conduct brute force password guess
CVE-2003-0190,openssh portable openssh p earlier pam support enable immediately send error message user exist allow remote attacker determine valid usernames via time attack
CVE-2004-1602,proftpd x include respond different amount time give username exist allow remote attacker identify valid usernames time server response
CVE-2005-0918,npsvg dll activex control adobe svg viewer earlier run internet explorer allow remote attacker determine existence arbitrary file set src property target filename use javascript determine web page immediately stop load indicate whether file exist
CVE-2008-2049,pop server epstpop exe e post mail server allow remote attacker obtain sensitive information via multiple craft apop command know pop account display password pop error message
CVE-2007-5172,quicksilver forums allow remote attacker obtain sensitive information cause unspecified connection error reveals database password result error message
CVE-2008-4638,qioadmin quick database feature symantec veritas file system vxfs hp ux mp solaris linux aix allow local user read arbitrary file cause qioadmin write file content standard error error message
CVE-2008-1579,wiki server apple mac os x allow remote attacker obtain sensitive information user name read error message produce upon access nonexistent blog
CVE-2007-1409,wordpress allow remote attacker obtain sensitive information via direct request wp admin admin function php reveals path error message
CVE-2008-3060,v webmail allow remote attacker obtain sensitive information via malformed input login page include local hook php invalid session id reveals installation path error message
CVE-2005-0603,viewtopic php phpbb earlier allow remote attacker obtain sensitive information via highlight parameter contain invalid regular expression syntax reveals path php error message
CVE-2017-9615,password exposure cognito software moneyworks earlier allow attacker gain administrator access data verbose log write administrator password world readable file
CVE-2018-1999036,exposure sensitive information vulnerability exist jenkins ssh agent plugin earlier sshagentstepexecution java expose ssh private key password user permission read build log
CVE-2005-0406,design flaw image process software modify jpeg image might modify original exif thumbnail could lead information leak potentially sensitive visual information remove main jpeg image
CVE-2002-0704,network address translation nat capability netfilter iptables earlier leak translate ip address icmp error message
CVE-2002-1725,phpimageview php phpimageview allow remote attacker obtain sensitive information via pw show option invokes phpinfo function
CVE-2004-0033,admin php phpgedview allow remote attacker obtain sensitive information via action parameter phpinfo command
CVE-2003-1181,advance poll allow remote attacker obtain sensitive information via http request info php invokes phpinfo function
CVE-2004-1422,whm autopilot earlier allow remote attacker gain sensitive information via phpinfo reveals php setting
CVE-2004-1590,clientexec allow remote attacker gain sensitive information via http request phpinfo php call phpinfo function
CVE-2003-1038,agate component sap internet transaction server allow remote attacker obtain sensitive information via command parameter agateinstallcheck value provide list instal dlls full pathnames
CVE-2005-1205,telnet client microsoft windows xp windows server windows service unix allow remote attacker read sensitive environment variable via new environ option send env uservar command
CVE-2005-0488,certain bsd base telnet client include use solaris suse linux allow remote malicious telnet server read sensitive environment variable via new environ option send env uservar command
CVE-2005-1387,cocktail possibly earlier mac os x pass administrative password command line sudo cleartext allow local user gain sensitive information run list process
CVE-2005-2291,oracle jdeveloper pass cleartext password parameter start sqlplus allow local user gain sensitive information
CVE-2001-1565,point point protocol daemon pppd macos x provide username password command line allow local user obtain authentication information via ps command
CVE-2004-1948,ncftp client username password include ftp url provide command line allow local user obtain sensitive information via ps aux display url process list
CVE-1999-1270,kmail kde provide pgp passphrase command line argument program could allow local user obtain passphrase compromise pgp key user view argument via program list process information ps
CVE-2004-1058,race condition linux kernel allow local user read environment variable another process still spawn via proc cmdline
CVE-2004-2268,pimengest allow remote attacker obtain database password via debug information rowlatex inc php
CVE-2002-0918,cgiscript net cspassword cgi leak sensitive information pathname server debug message present script fail allow remote attacker obtain information via remove option command parameter generate error
CVE-2003-1078,ftp client solaris debug flag enable display user password screen login
CVE-2005-0585,firefox mozilla truncate long sub domain path display may allow remote malicious web sit spoof legitimate sit facilitate phishing attack
CVE-2004-2032,netgear rp allow remote attacker bypass keyword base url filter request long url demonstrate use large number hex encode space sequence
CVE-2003-0412,sun one application server windows xp log complete uri long http request could allow remote attacker hide malicious activity
CVE-1999-1029,ssh server sshd properly record login attempt connection close maximum number try allow remote attacker guess password without show audit log
CVE-2002-1839,trend micro interscan viruswall windows nt record sender ip address header mail message pass viruswall mta allow remote attacker hide origin message
CVE-2000-0542,tigris remote access server properly record radius account information user fail initial login authentication subsequently succeed
CVE-2002-0725,ntfs file system windows nt windows sp allow local attacker hide file usage activity via hard link target file cause link record audit trail instead target file
CVE-2003-0001,multiple ethernet network interface card nic device driver pad frame null bytes allow remote attacker obtain information previous packets kernel memory use malformed packets demonstrate etherleak
CVE-2003-0291,com officeconnect remote adsl router properly clear memory dhcp response allow remote attacker identify content previous http request sniff dhcp packets
CVE-2005-1406,kernel freebsd x x properly clear certain fix length buffer copy variable length data use application could allow application read previously use sensitive memory
CVE-2005-1858,fuse x properly clear previously use memory unfilled page filesystem return short byte count read request may allow local user obtain sensitive information
CVE-2005-3180,orinoco driver orinoco c linux kernel earlier properly clear memory previously use packet whose length increase allow remote attacker obtain sensitive information
CVE-2005-3276,sys get thread area function process c linux clear data structure copy userspace might allow user process obtain sensitive information
CVE-2002-2077,dcom client windows sp properly clear memory send alter context request may allow remote attacker obtain sensitive information sniff session
CVE-1999-1156,bisonware ftp server earlier allow remote attacker cause denial service via malformed port command contain non numeric character large number carriage return
CVE-2004-0270,libclamav clam antivirus allow remote attacker cause denial service crash via uuencoded e mail message invalid line length e g lowercase character cause assert error clamd terminate call program
CVE-2007-4217,stack base buffer overflow domacro function ftp ibm aix allow local user gain privilege via long parameter macro demonstrate execute macro via command
CVE-2008-1877,tss allow local user read arbitrary file via parameter process tss run privilege
CVE-2007-5159,ntfs g package fc fedora ntfs g package ubuntu gutsy assign incorrect permission setuid root mount ntfs g allow local user fuse group membership read write arbitrary block device possibly involve file descriptor leak
CVE-2008-4638,qioadmin quick database feature symantec veritas file system vxfs hp ux mp solaris linux aix allow local user read arbitrary file cause qioadmin write file content standard error error message
CVE-2008-0162,misc c splitvt earlier drop group privilege execute xprop allow local user gain privilege
CVE-2008-0368,onedcu ibm informix dynamic server id x xc allow local user create arbitrary file via trace file argument
CVE-2007-3931,wrap setuid third party application function installation script samsung scx driver add setuid permission third party application xsane xscanimage allow local user gain privilege
CVE-2020-3812,qmail verify use netqmail prone information disclosure vulnerability local attacker test existence file directory anywhere filesystem qmail verify run root test existence file attacker home directory without drop privilege first
CVE-2020-17533,apache accumulo version version properly check return value policy enforcement function permit authenticate user perform certain administrative operation specifically return value canflush canperformsystemactions security function check instance therefore allow authenticate user insufficient permission perform follow action flush table shut accumulo individual tablet server set remove system wide accumulo configuration property
CVE-2020-6078,exploitable denial service vulnerability exist message parse functionality videolabs libmicrodns parse mdns message mdns recv return value mdns read header function check lead uninitialized variable usage eventually result null pointer dereference lead service crash attacker send series mdns message trigger vulnerability
CVE-2019-15900,issue discover slicer doas certain platform openbsd platform without strtonum sscanf use without check error case instead uninitialized variable errstr check case return success even sscanf fail result instead report supply username group name exist would execute command root
CVE-2007-3798,integer overflow print bgp c bgp dissector tcpdump earlier allow remote attacker execute arbitrary code via craft tlvs bgp packet relate unchecked return value
CVE-2006-4447,x org xfree include libx xdm xf dga xinit xload xtrans xterm check return value setuid seteuid call attempt drop privilege might allow local user gain privilege cause call fail exceed ulimit
CVE-2006-2916,artswrapper art run setuid root linux later version check return value setuid function call allow local user gain root privilege cause setuid fail prevent artsd drop privilege
CVE-2008-5183,cupsd cup earlier allow local user possibly remote attacker cause denial service daemon crash add large number r subscription trigger null pointer dereference note issue trigger remotely leverage cve
CVE-2010-0211,slap modrdn mod function modrdn c openldap check return value call smr normalize function allow remote attacker cause denial service segmentation fault possibly execute arbitrary code via modrdn call rdn string contain invalid utf sequence trigger free invalid uninitialized pointer slap mod free function demonstrate use codenomicon ldapv test suite
CVE-2017-6964,dmcrypt get device ship eject package debian ubuntu check return value setuid setgid function might cause dmcrypt get device execute code intend run unprivileged user root affect eject deb cv debian eject deb cv ubuntu ubuntu eject deb cv ubuntu ubuntu lts eject deb cv ubuntu ubuntu lts eject deb cv ubuntu ubuntu lts
CVE-1999-1193,user next nextstep earlier wheel group privilege could allow user use su command become root
CVE-2005-2741,authorization service securityd apple mac os x allow local user gain privilege grant certain right restrict administrator
CVE-2005-2496,xntpd ntp ntpd daemon b run u option use string specify group use group id user instead group cause xntpd run different privilege intend
CVE-2004-0274,share mod egghead eggdrop irc bot mistakenly assign stat offer status bot sharebot allow remote attacker use stat offer promote bot sharebot conduct unauthorized activity
CVE-2002-1981,microsoft sql server sql server sp allow public role execute sp mssetserverproperties sp mssetalertinfo store procedure allow attacker modify configuration include sql server startup alert setting
CVE-2002-1671,microsoft internet explorer allow remote attacker monitor content clipboard via getdata method clipboarddata object
CVE-2004-2204,macromedia coldfusion mx application server run createobject function cfobject tag enable allow local user conduct unauthorized activity obtain administrative password create cfml script use createobject cfobject
CVE-2000-0315,traceroute netbsd linux system allow local unprivileged user modify source address packets could use spoof attack
CVE-2004-0380,mhtml protocol handler microsoft outlook express sp outlook express sp allow remote attacker bypass domain restriction execute arbitrary code demonstrate internet explorer use script compile help chm file reference infotech storage protocol handler ms ms it mk msitstore aka mhtml url process vulnerability
CVE-2002-1154,anlgform pl analog restrict access progressfreq progress update command allow remote attacker cause denial service disk consumption use command report update frequently fill web server error log
CVE-2002-1145,xp runwebtask store procedure web task component microsoft sql server microsoft data engine msde microsoft desktop engine msde execute public allow attacker gain privilege update webtask own database owner msdb dbo mswebtasks table strong permission
CVE-2000-0506,capability feature linux allow local user cause denial service gain privilege set capability prevent setuid program drop privilege aka linux kernel setuid setcap vulnerability
CVE-2002-2042,ptrace qnx realtime operate system rtos allow program attach privilege process could allow local user execute arbitrary code modify run process
CVE-2000-1212,zope properly protect data update method image file object allow attacker dtml edit privilege modify raw data object
CVE-2005-1742,bea weblogic server weblogic express sp sp allow user monitor security role shrink reset jdbc connection pool
CVE-2001-1480,java runtime environment jre sdk allow untrusted applet access system clipboard
CVE-2001-1551,linux kernel enable cap sys resource setuid process allow local user exceed disk quota restriction execution setuid program
CVE-2001-1166,linprocfs freebsd earlier properly restrict access kernel memory allow one process debug right privilege process read restrict memory process
CVE-2005-1816,invision power board ipb allow non root admins add user root admin group via move user group screen
CVE-2005-2173,flag validate flag modify function bugzilla verify flag id appropriate give bug attachment id allow user change flag arbitrary bug obtain bug summary via process bug cgi
CVE-2005-2027,enterasys vertical horizon vh firmware properly restrict certain debug command admin account could allow attacker obtain sensitive information modify registry
CVE-2005-1736,prom properly handle certain combination right give right user intend
CVE-2002-1772,novell netware may allow local user gain domain admin right log novell directory service nds account execute net use nds adm account nt domain domain access right allow user enter null password
CVE-2005-1973,java web start java platform standard edition j se update allow application assign permission gain privilege
CVE-2003-0640,bea weblogic server express use nodemanager start server provide operator user privilege overwrite usernames password may allow operator gain admin privilege
CVE-2002-1688,browser history feature microsoft internet explorer allow remote attacker execute arbitrary script user steal authentication information via cooky inject javascript url execute user hit back button
CVE-2003-1026,internet explorer sp allow remote attacker bypass zone restriction via javascript protocol url sub frame add history list execute top window zone history back back function call demonstrate backtoframedjpu aka travel log cross domain vulnerability
CVE-2002-1770,qualcomm eudora allow remote attacker execute arbitrary code via html e mail message use file url video tag reference attach windows medium player file contain javascript code launch execute computer zone internet explorer
CVE-2005-2263,installtrigger install method firefox mozilla allow remote attacker execute callback function context another domain force page navigation install method call cause callback run context new page result origin violation
CVE-2006-4447,x org xfree include libx xdm xf dga xinit xload xtrans xterm check return value setuid seteuid call attempt drop privilege might allow local user gain privilege cause call fail exceed ulimit
CVE-2006-2916,artswrapper art run setuid root linux later version check return value setuid function call allow local user gain root privilege cause setuid fail prevent artsd drop privilege
CVE-2001-1564,setrlimit hp ux properly enforce core file size process setuid setgid privilege drop could allow local user cause denial service exhaust available disk space
CVE-2005-3286,fwdrv driver kerio personal firewall server firewall allow local user cause denial service crash set page noaccess page guard protection page environment block peb trigger exception aka peb lockout vulnerability
CVE-2005-1641,mod channel ignition project ignitionserver possibly earlier version allow protect operator access channel lock key allow irc user cause denial service
CVE-2005-1941,silvercity r installs cgi styler form py cgi styler py source html py read write world permission allow local user execute arbitrary code
CVE-2002-1713,standard security set mandrake security package msec mandrake installs home directory world readable permission could allow local user read user file
CVE-2001-1550,centraone centrum asp basic authentication enable create world writable base encode log file allow local user obtain cleartext password decode log file impersonate user
CVE-2002-1711,basilix save attachment world readable tmp basilix directory allow local user read user attachment
CVE-2002-1844,microsoft windows medium player wmp instal solaris installs executables world writable permission allow local user delete modify executables gain privilege
CVE-2001-0497,dnskeygen bind earlier dnssec keygen bind earlier set insecure permission hmac md share secret key file use dns transactional signatures tsig allow attacker obtain key perform dynamic dns update
CVE-1999-0426,default permission dev kmem linux version allow ip spoof
CVE-2005-1841,control adobe reader linux solaris hp ux aix create temporary file permission specify user umask could allow local user read pdf document user umask allow
CVE-2002-1786,sgi irix applies umask root core dump allow local user read core dump possibly obtain sensitive information
CVE-2005-1724,nfs apple mac os x x properly obey network mask flag filesystem export everyone allow remote attacker bypass intend access restriction
CVE-2002-0265,sawmill solaris earlier create adminpassword file world writable permission allow local user gain privilege modify file
CVE-2003-0876,finder mac os x earlier set global read write execute permission directory drag copy mounted volume disk image dmg could cause directory le restrictive permission intend
CVE-2002-1694,microsoft internet information server iis open log file file share read file share write permission could allow remote attacker modify log file content iis run
CVE-2003-0501,proc filesystem linux allow local user obtain sensitive information open various entry proc self execute setuid program cause program fail change ownership permission entry
CVE-2004-0148,wu ftpd earlier restrict gid option enable allow local user bypass access restriction change permission prevent access home directory cause wu ftpd use root directory instead
CVE-2002-2323,sun pc netlink properly set access control list acl file directory use symbolic link restore backup could allow local remote attacker bypass intend access restriction
CVE-2001-1515,macintosh client use nt file system volume windows sp create subdirectory automatically modify inherited ntfs permission may cause directory le restrictive permission intend
CVE-2005-1920,kate kwrite application kde kde x properly set permission backup file set original file could allow local user possibly remote attacker obtain sensitive information
CVE-2001-0195,sash debian gnu linux properly clone etc shadow make world readable could allow local user gain privilege via password cracking
CVE-2001-0178,kdesu program kde kde properly verify owner unix socket use send password allow local user steal password gain privilege
CVE-2004-2012,systrace exit function systrace utility netbsd current april certain freebsd port verify owner dec systrace connection set euid allow local user gain root privilege
CVE-2000-1179,netopia isdn router st allow remote attacker read system log without authentication directly connect login screen type certain control character
CVE-1999-1454,macromedia matrix screen saver windows password protect option enable allow attacker physical access machine bypass password prompt press esc escape key
CVE-1999-1077,idle lock function macos allow local attacker bypass password protection idle session via programmer switch cmd pwr keyboard sequence bring debugger attacker use disable lock
CVE-2003-0304,one zero aka one zero helpdesk rc allow remote attacker create administrator account directly call install php helpdesk installation script
CVE-2002-0870,original patch cisco content service switch series authentication bypass vulnerability cve incomplete still allow remote attacker gain additional privilege directly request web management url instead navigate interface possibly via variant original attack identify cisco bug id cscdw
CVE-2002-0066,funk software proxy host x create name pipe require authentication instal insecure access control allow local possibly remote user use proxy host configuration utility gain privilege
CVE-2003-1035,default installation sap r c allow remote attacker bypass account lock use rfc api instead sapgui conduct brute force password guess attack lock account like sapgui
CVE-2009-1048,web interface snom voip phone snom snom snom snom snom firmware allow remote attacker bypass authentication reconfigure phone make arbitrary use phone via http https request host header
CVE-2005-3435,admin news php archilles newsworld allow attacker bypass authentication obtain password hash another user example another newsworld vulnerability specify hash pwd argument
CVE-2007-4961,login simulator method linden lab second life use secondlife protocol handler possibly second life login mechanism send md hash cleartext passwd field allow remote attacker login account sniff network send hash second life authentication server
CVE-2014-1266,sslverifysignedserverkeyexchange function libsecurity ssl lib sslkeyexchange c secure transport feature data security component apple io x x apple tv x apple os x x check signature tl server key exchange message allow man middle attacker spoof ssl server use arbitrary private key sign step omit sign step
CVE-2021-22909,vulnerability find edgemax edgerouter v earlier could allow malicious actor execute man middle mitm attack firmware update vulnerability fix edgemax edgerouter v hotfix later
CVE-2008-4989,gnutls x verify certificate function lib x verify c libgnutls gnutls trust certificate chain last certificate arbitrary trust self sign certificate allow man middle attacker insert spoof certificate distinguish name dn
CVE-2012-5821,lynx verify server certificate sign trust certification authority allow man middle attacker spoof ssl server via craft certificate relate improper use certain gnutls function
CVE-2009-3046,opera check intermediate x certificate revocation make easier remote ssl server bypass validation certificate chain via revoke certificate
CVE-2011-0199,certificate trust policy component apple mac os x perform crl check extend validation ev certificate lack ocsp url might allow man middle attacker spoof ssl server via revoke certificate
CVE-2012-5810,chase mobile bank application android verify server hostname match domain name subject common name cn subjectaltname field x certificate allow man middle attacker spoof ssl server via arbitrary valid certificate relate override default x trustmanager note vulnerability fix summer version number change know
CVE-2012-3446,apache libcloud use incorrect regular expression verification whether server hostname match domain name subject common name cn subjectaltname field x certificate allow man middle attacker spoof ssl server via craft certificate
CVE-2009-2408,mozilla network security service nss firefox thunderbird seamonkey properly handle character domain name subject common name cn field x certificate allow man middle attacker spoof arbitrary ssl server via craft certificate issue legitimate certification authority note originally report firefox
CVE-2012-2993,microsoft windows phone verify domain name subject common name cn field x certificate allow man middle attacker spoof ssl server pop imap smtp protocol via arbitrary valid certificate
CVE-2012-5822,contribution feature zamboni verify server hostname match domain name subject common name cn subjectaltname field x certificate allow man middle attacker spoof ssl server via arbitrary valid certificate relate use python urllib library
CVE-2012-5819,filesanywhere verify server hostname match domain name subject common name cn subjectaltname field x certificate allow man middle attacker spoof ssl server via arbitrary valid certificate
CVE-2012-5817,codehaus xfire earlier use amazon ec api tool java library product verify server hostname match domain name subject common name cn subjectaltname field x certificate allow man middle attacker spoof ssl server via arbitrary valid certificate
CVE-2010-1378,openssl apple mac os x x properly perform arithmetic allow remote attacker bypass x certificate authentication via arbitrary certificate issue legitimate certification authority
CVE-2005-3170,ldap client microsoft windows update rollup sp accepts certificate use ldap secure socket layer ldaps even certificate authority ca trust could allow attacker trick user believe access trust site
CVE-2009-0265,internet system consortium isc bind earlier properly check return value openssl evp verifyfinal function allow remote attacker bypass validation certificate chain via malformed ssl tl signature similar vulnerability cve cve
CVE-2003-1229,x trustmanager java secure socket extension jsse sdk jre jsse java plug sdk jre java web start incorrectly call isclienttrusted method determine server trust result improper validation digital certificate allow remote attacker falsely authenticate peer ssl incorrectly validate sign jar file
CVE-2002-0862,certgetcertificatechain certverifycertificatechainpolicy winverifytrust apis within cryptoapi microsoft product include microsoft windows xp office mac internet explorer mac outlook express mac properly verify basic constraint intermediate ca sign x certificate allow remote attacker spoof certificate trust sit via man middle attack ssl session originally report internet explorer iis
CVE-2009-1358,apt get apt check correct error code gpgv cause apt treat repository valid even sign key revoke expire might allow remote attacker trick apt instal malicious repository
CVE-2016-2402,okhttp x allow man middle attacker bypass certificate pinning send certificate chain certificate non pin trust ca pin certificate
CVE-2008-4989,gnutls x verify certificate function lib x verify c libgnutls gnutls trust certificate chain last certificate arbitrary trust self sign certificate allow man middle attacker insert spoof certificate distinguish name dn
CVE-2012-5821,lynx verify server certificate sign trust certification authority allow man middle attacker spoof ssl server via craft certificate relate improper use certain gnutls function
CVE-2009-3046,opera check intermediate x certificate revocation make easier remote ssl server bypass validation certificate chain via revoke certificate
CVE-2009-0265,internet system consortium isc bind earlier properly check return value openssl evp verifyfinal function allow remote attacker bypass validation certificate chain via malformed ssl tl signature similar vulnerability cve cve
CVE-2009-0124,tqsl verifydatablock function openssl cert cpp american radio relay league arrl tqsllib properly check return value openssl evp verifyfinal function allow remote attacker bypass validation certificate chain via malformed ssl tl signature similar vulnerability cve
CVE-2002-0970,ssl capability konqueror kde earlier verify basic constraint intermediate ca sign certificate allow remote attacker spoof certificate trust sit via man middle attack
CVE-2002-0862,certgetcertificatechain certverifycertificatechainpolicy winverifytrust apis within cryptoapi microsoft product include microsoft windows xp office mac internet explorer mac outlook express mac properly verify basic constraint intermediate ca sign x certificate allow remote attacker spoof certificate trust sit via man middle attack ssl session originally report internet explorer iis
CVE-2011-2014,ldap ssl aka ldaps implementation active directory active directory application mode adam active directory lightweight directory service ad lds microsoft windows xp sp sp windows server sp windows vista sp windows server sp r r sp windows gold sp examine certificate revocation list crls allow remote authenticate user bypass intend certificate restriction access active directory resource leverage revoke x certificate domain account aka ldaps authentication bypass vulnerability
CVE-2011-0199,certificate trust policy component apple mac os x perform crl check extend validation ev certificate lack ocsp url might allow man middle attacker spoof ssl server via revoke certificate
CVE-2010-5185,antivirus component comodo internet security check whether x certificate sign executable file revoke unknown impact remote attack vector
CVE-2009-3046,opera check intermediate x certificate revocation make easier remote ssl server bypass validation certificate chain via revoke certificate
CVE-2009-0161,openssl ocsp module ruby apple mac os x misinterprets unspecified invalid response successful ocsp certificate validation might allow remote attacker spoof certificate authentication via revoke certificate
CVE-2011-2701,ocsp check function rlm eap tl c freeradius ocsp enable properly parse reply ocsp responder allow remote attacker bypass authentication use eap tl protocol revoke x client certificate
CVE-2011-0935,pki functionality cisco io prevent permanent cache certain public key allow remote attacker bypass authentication unspecified impact leverage ike peer relationship key previously valid later revoke aka bug id cscth different vulnerability cve
CVE-2009-1358,apt get apt check correct error code gpgv cause apt treat repository valid even sign key revoke expire might allow remote attacker trick apt instal malicious repository
CVE-2009-0642,ext openssl ossl ocsp c ruby properly check return value ocsp basic verify function might allow remote attacker successfully present invalid x certificate possibly involve revoke certificate
CVE-2008-4679,web service security component ibm websphere application server certificate store collection configure use certificate revocation list crl call setrevocationenabled method pkixbuilderparameters object prevent java security method check revocation status x certificate allow remote attacker bypass intend access restriction via soap message revoke certificate
CVE-2006-4410,security framework apple mac os x x properly search certificate revocation list crl allow remote attacker access system use revoke certificate
CVE-2006-4409,online certificate status protocol ocsp service security framework apple mac os x retrieve certificate revocation list crl http proxy use could cause system accept certificate revoke
CVE-2003-0750,secure php py membres earlier allow remote attacker bypass authentication set adminpy parameter
CVE-2004-2163,login radius openbsd possibly version verify share secret response packet radius server allow remote attacker bypass authentication spoof server reply
CVE-2002-1374,com change user command mysql x x allow remote attacker gain privilege via brute force attack use one character password cause mysql compare provide password first character real password
CVE-2000-0979,file print share service windows windows windows properly check password file share allow remote attacker bypass share access control send byte password match first character real password aka share level password vulnerability
CVE-2001-0088,common inc php phpweblog properly initialize conf array inadvertently set password single character allow remote attacker easily guess sitekey gain administrative privilege phpweblog
CVE-2021-21972,vsphere client html contain remote code execution vulnerability vcenter server plugin malicious actor network access port may exploit issue execute command unrestricted privilege underlie operate system host vcenter server affect vmware vcenter server x u c u l u n vmware cloud foundation x x
CVE-2021-37415,zoho manageengine servicedesk plus vulnerable authentication bypass allow rest api url without authentication
CVE-2020-13927,previous default set airflow experimental api allow api request without authentication pose security risk user miss fact airflow default change deny request default document https airflow apache org doc security html api authentication note change fix new installs exist user need change config default api auth backend airflow api auth backend deny mention update guide https github com apache airflow blob update md experimental api deny request default
CVE-2002-1810,link dwl ap access point allow remote attacker access tftp server without authentication read config img file contain sensitive information administrative password wep encryption key network configuration information
CVE-2008-6827,listview control client gui aclient exe symantec altiris deployment solution x sp allow local user gain system privilege execute arbitrary command via shatter style attack command prompt hide gui button overwrite commandline parameter cmd exe use system privilege modify dll load use loadlibrary api function
CVE-2004-0213,utility manager windows launch winhlp exe utility manager run raise privilege allow local user gain system privilege via shatter style attack send windows message cause utility manager launch winhlp directly access context sensitive help bypass gui send another message winhlp order open user select file different vulnerability cve
CVE-2020-15483,issue discover nescomed multipara monitor device physical uart debug port provide shell without require password complete access
CVE-1999-1152,compaq microcom access integrator disconnect client certain number fail login attempt allow remote attacker guess usernames password via brute force attack
